address,bing_type,bing_confidence,bing_latitude,bing_longitude,mapquest_type,mapquest_class,mapquest_latitude,mapquest_longitude
"400  Millbridge ST PIttsburgh, PA",Address,High,40.41902160644531,-79.99600982666016,house,place,40.418994,-79.995852
"2643  Brighton RD PIttsburgh, PA",Address,High,40.46924591064453,-80.02561950683594,house,place,40.46926155,-80.0256340519396
"910  Portland ST PIttsburgh, PA",Address,High,40.472896575927734,-79.92466735839844,house,place,40.4729388,-79.9247612
"Moore Ave AV &  Knox AV PIttsburgh, PA",RoadIntersection,High,40.41140019893646,-79.9904002994299,,,,
"Mountain AV &  Fisher ST PIttsburgh, PA",RoadIntersection,High,40.411514797979926,-79.97724968721614,,,,
"1102  Woodland AV PIttsburgh, PA",Address,High,40.470035552978516,-80.02625274658203,residential,highway,40.4690771,-80.0300983
"2253  Wilner DR PIttsburgh, PA",Address,High,40.454121083021164,-79.86905045807362,house,place,40.4540858244755,-79.868617615186
"304  Mayfield AV PIttsburgh, PA",Address,High,40.47357940673828,-80.01380157470703,house,place,40.4735338,-80.013798
"2800 N Charles ST PIttsburgh, PA",Address,High,40.469844818115234,-80.01375579833984,house,place,40.469846,-80.0137429
"8600  Frankstown RD PIttsburgh, PA",Address,High,40.458744540810585,-79.8750177025795,secondary,highway,40.4598084,-79.8738905
"5704  Penn AV PIttsburgh, PA",Address,High,40.46274907886982,-79.92869406938553,house,place,40.4622682,-79.928731
"316  Winston ST PIttsburgh, PA",Address,High,40.40498733520508,-79.93844604492188,house,place,40.4050770195511,-79.9389782706782
"6545  Deary ST PIttsburgh, PA",Address,High,40.46645736694336,-79.90424346923828,house,place,40.4666453790635,-79.9048967838542
"Perrysville AV &  Milroy ST PIttsburgh, PA",RoadIntersection,High,40.475659891963005,-80.01211009919643,,,,
"5456  Penn AV PIttsburgh, PA",Address,High,40.464225,-79.933639,house,place,40.464412320984,-79.9336547252152
"Saw Mill Run BL &  Crane AV PIttsburgh, PA",RoadIntersection,High,40.4169899225235,-80.01452006399632,,,,
"541  Cora ST PIttsburgh, PA",Address,High,40.45106537640095,-79.88751612603664,house,place,40.4513906666667,-79.8873693095238
"Mt Pleasant RD &  Hazlett ST PIttsburgh, PA",RoadIntersection,High,40.47772988677025,-80.00018030405045,,,,
"Wylie AV &  Roberts ST PIttsburgh, PA",RoadIntersection,High,40.443578706394355,-79.98422806457978,,,,
"Arlington AV &  Josephine ST PIttsburgh, PA",RoadIntersection,High,40.417380183935165,-79.96545977890491,,,,
"840  Spring Garden AV PIttsburgh, PA",Address,High,40.457668,-79.996337,tertiary,highway,40.4764516,-79.9895694
"7706  Tioga ST PIttsburgh, PA",Address,High,40.45108012855053,-79.8897859454155,house,place,40.4510712826056,-79.8898346636944
"Winston ST &  Gertrude ST PIttsburgh, PA",RoadIntersection,High,40.40475033223629,-79.94150027632713,,,,
"2721  Sageman AV PIttsburgh, PA",Address,High,40.386932373046875,-80.01509857177734,house,place,40.3870344848485,-80.0153665757576
"3117  CENTRE AV PIttsburgh, PA",Address,High,40.44882170855999,-79.96174491941929,primary,highway,40.4612076,-79.9223654
"218  Dengler ST PIttsburgh, PA",Address,High,40.41487121582031,-79.96791076660156,house,place,40.41493,-79.967752
"200  Penfort ST PIttsburgh, PA",Address,High,40.47458432614803,-80.00209338963032,residential,highway,40.4737208,-80.0029178
"Ohio River   (Rt 65) BL &  Termon AV PIttsburgh, PA",RoadIntersection,High,40.48347312195878,-80.06130147254545,,,,
"2125  Elmore SQ PIttsburgh, PA",Address,High,40.442495718598366,-79.97713208198547,house,place,40.4428190312198,-79.9770521205635
"4924  Baum BL PIttsburgh, PA",Address,High,40.45458984375,-79.94550323486328,,,,
"4075  Wind Gap AV PIttsburgh, PA",Address,High,40.46276718378067,-80.07491201162338,,,,
"632  Herschel ST PIttsburgh, PA",Address,High,40.43875873088837,-80.04075273871422,house,place,40.4387515620299,-80.0406835336739
"2247  Holyoke ST PIttsburgh, PA",Address,High,40.46583557128906,-80.01451873779297,house,place,40.4656202631579,-80.0143280526316
"718  Montooth ST PIttsburgh, PA",Address,High,40.41604243218899,-80.00591486692429,house,place,40.4160520232558,-80.0059685116279
"Johnston AV &  Rivermont DR PIttsburgh, PA",RoadIntersection,High,40.40673986077309,-79.92746025323868,,,,
"2104  Elmore SQ PIttsburgh, PA",Address,High,40.44323332607746,-79.97661039233208,house,place,40.4424016505286,-79.9771806926252
"406  Kirkpatrick ST PIttsburgh, PA",Address,High,40.444565042853355,-79.97564680874348,house,place,40.4443487675357,-79.9754288256518
"114  Moultrie ST PIttsburgh, PA",Address,High,40.4384880065918,-79.97396087646484,house,place,40.4386373730532,-79.9740143630062
"4036  Vinceton ST PIttsburgh, PA",Address,High,40.49140167236328,-80.02206420898438,house,place,40.4914134,-80.0221236
"1102  Woodland AV PIttsburgh, PA",Address,High,40.470035552978516,-80.02625274658203,residential,highway,40.4690771,-80.0300983
"N Negley AV &  Black ST PIttsburgh, PA",RoadIntersection,High,40.46873332219914,-79.92747457043981,,,,
"600  Johnston AV PIttsburgh, PA",Address,High,40.405046716332436,-79.93636719882488,house,place,40.4049775423729,-79.9363060508475
"18  Divinity ST PIttsburgh, PA",Address,High,40.46302032470703,-80.01206970214844,house,place,40.4631051,-80.0121052
"363  Stratford AV PIttsburgh, PA",Address,High,40.458839,-79.934288,house,place,40.45886215,-79.9343272963055
"313  Mc Kinley ST PIttsburgh, PA",Address,High,40.40960693359375,-79.99391174316406,,,,
"1231  Dickson ST PIttsburgh, PA",Address,High,40.47002591192722,-80.02879410982132,house,place,40.4699835,-80.0287515
"4133  Liberty AV PIttsburgh, PA",Address,High,40.463813,-79.953254,house,place,40.4633318048781,-79.9547894268293
"3955  Forbes AV PIttsburgh, PA",Address,High,40.44275186955929,-79.95533309876919,primary,highway,40.4395608,-79.8994473
"1  Bigelow SQ PIttsburgh, PA",Address,High,40.44052505493164,-79.99402618408203,hotel,tourism,40.4404721,-79.9939795218721
"Liberty AV &  16TH ST PIttsburgh, PA",RoadIntersection,High,40.448230281472206,-79.98687990009785,,,,
"Penfort ST &  Mt Pleasant RD PIttsburgh, PA",RoadIntersection,High,40.47701082531882,-79.9995024361968,,,,
"709  Collins AV PIttsburgh, PA",Address,High,40.467651,-79.918716,residential,highway,40.3983575,-79.8395685
"Welsford ST &  Zulema ST PIttsburgh, PA",RoadIntersection,High,40.43588577412855,-79.95532059677365,,,,
"2962  Stafford ST PIttsburgh, PA",Address,High,40.45753860473633,-80.05094146728516,house,place,40.4572013166518,-80.0507873340502
"KEDRON ST & N MURTLAND ST PIttsburgh, PA",RoadIntersection,High,40.46192228204158,-79.89978315247043,,,,
"Knox AV &  Moore AV PIttsburgh, PA",RoadIntersection,High,40.41140019893646,-79.9904002994299,,,,
"6508  Apple AV PIttsburgh, PA",Address,High,40.467182,-79.90464,house,place,40.4673190386386,-79.9045922175362
"3113  Oxfield ST PIttsburgh, PA",Address,High,40.47203063964844,-80.03473663330078,house,place,40.472133,-80.034658
"121  Eymard ST PIttsburgh, PA",Address,High,40.459354400634766,-79.87191009521484,house,place,40.4581584814815,-79.8721274444444
"1131  Buente ST PIttsburgh, PA",Address,High,40.466224670410156,-79.9944076538086,house,place,40.4663479062283,-79.9944069252366
"1714  Belleau DR PIttsburgh, PA",Address,High,40.46095199882984,-80.00718556344509,house,place,40.4608148210612,-80.00731302037
"2471  Chauncey DR PIttsburgh, PA",Address,High,40.451055988669395,-79.97383631765842,house,place,40.4508209991795,-79.9744442681791
"122  Sinton AV PIttsburgh, PA",RoadBlock,Medium,40.38690948486328,-79.99434661865234,residential,highway,40.387756,-79.9908926
"7645  Hamilton AV PIttsburgh, PA",Address,High,40.452938,-79.889419,house,place,40.452888810844,-79.8895480542202
"Stockton ST &  Anderson ST PIttsburgh, PA",RoadIntersection,High,40.45077033340931,-80.00134974718094,,,,
"1800  Walz ST PIttsburgh, PA",Address,High,40.46449279785156,-79.99099731445312,house,place,40.4647044205328,-79.9910769671187
"1741  Belleau DR PIttsburgh, PA",Address,High,40.46141870319843,-80.00729821622372,house,place,40.4609364005161,-80.0071082599184
"2725  Glen Mawr AV PIttsburgh, PA",Address,High,40.453445,-80.05001,,,,
"633  Chautauqua ST PIttsburgh, PA",Address,High,40.464261174201965,-80.0169387459755,house,place,40.4638981,-80.0176104
"Bidwell ST &  Decatur ST PIttsburgh, PA",RoadIntersection,High,40.456339940428734,-80.02171978354454,,,,
"East Liberty Gardens  & PIttsburgh, PA",,,,,,,,
"5900  stanton AV PIttsburgh, PA",Address,High,40.46973419189453,-79.92198181152344,house,place,40.469898,-79.921918
"240 E Meyers ST PIttsburgh, PA",Address,High,40.40055465698242,-79.98401641845703,house,place,40.400684,-79.983968
"7310  Hermitage ST PIttsburgh, PA",Address,High,40.45941925048828,-79.89273834228516,house,place,40.4595479779884,-79.8927271126955
"2404  Webster AV PIttsburgh, PA",Address,High,40.4488410949707,-79.97379302978516,house,place,40.4489271919716,-79.973932802188
"7101  Frankstown AV PIttsburgh, PA",Address,High,40.458095,-79.898277,house,place,40.457949,-79.898342
"1650  Chidell ST PIttsburgh, PA",Address,High,40.477230325341225,-80.0403792411089,house,place,40.477265,-80.040375
"1252  Pennsylvania AV PIttsburgh, PA",Address,High,40.454608,-80.024688,house,place,40.4545911620417,-80.0238089796353
"37  Sylvania AV PIttsburgh, PA",Address,High,40.416748,-80.008354,house,place,40.4165806366571,-80.0083899299843
"2411  Chauncey DR PIttsburgh, PA",Address,High,40.45007899403572,-79.97485756874084,house,place,40.4500575138228,-79.9748967905909
"Felicia WY &  Newman WY PIttsburgh, PA",RoadIntersection,High,40.45493545057535,-79.8876983525251,,,,
"Negley Run BL &  Washington BL PIttsburgh, PA",RoadIntersection,High,40.47024761999334,-79.9086038723979,,,,
"7537  Bennett ST PIttsburgh, PA",Address,High,40.45532989501953,-79.8908462524414,house,place,40.4552598390152,-79.8909970849853
"1800  Sarah ST PIttsburgh, PA",Address,High,40.42782336473465,-79.98045533895493,house,place,40.427746,-79.980499
"700  Lorenz AV PIttsburgh, PA",Address,High,40.445152282714844,-80.03931427001953,residential,highway,40.4450704,-80.0390078
"Forbes AV &  Northumberland ST PIttsburgh, PA",RoadIntersection,High,40.4389002174139,-79.93410006165504,,,,
"E McIntyre AV &  Perrysville AV PIttsburgh, PA",RoadIntersection,High,40.46883152702097,-80.0093324232105,,,,
"5533  Black ST PIttsburgh, PA",Address,High,40.4694938659668,-79.92869567871094,house,place,40.4694534,-79.9287341
"Olivant ST &  Paulson AV PIttsburgh, PA",RoadIntersection,High,40.46956993639469,-79.89940032362938,,,,
"713  Ledlie ST PIttsburgh, PA",Address,High,40.447418212890625,-79.98375701904297,house,place,40.4472381176471,-79.9834790588235
"5623  Stanton AV PIttsburgh, PA",Address,High,40.471389,-79.924964,house,place,40.471183,-79.925056
"Elmore ST &  Rose ST PIttsburgh, PA",RoadIntersection,High,40.4439403453502,-79.97678753918443,,,,
"N Aiken AV &  Decision WY PIttsburgh, PA",RoadIntersection,High,40.46516977250576,-79.93614993989468,,,,
"Davis AV &  Shadeland AV PIttsburgh, PA",RoadIntersection,High,40.4815299063921,-80.03489010035992,,,,
"Beltzhoover AV &  Warrington AV PIttsburgh, PA",RoadIntersection,High,40.42166970670223,-79.99742031097412,,,,
"Chartiers AV &  Allendale ST PIttsburgh, PA",RoadIntersection,High,40.45396015048027,-80.05951009690762,,,,
"6533  Armstrong WY PIttsburgh, PA",Address,High,40.462699458003044,-79.90777149796486,service,highway,40.4617517,-79.9074053
"1700  Belleau DR PIttsburgh, PA",Address,High,40.46070255339146,-80.00713124871254,residential,highway,40.46125,-80.0073041
"1110  Wheeler ST PIttsburgh, PA",Address,High,40.459632873535156,-79.88449096679688,house,place,40.4595442099945,-79.8846513140941
"1625  Sandusky CT PIttsburgh, PA",Address,High,40.45983485877514,-80.00612407922745,house,place,40.4596185393342,-80.005711083806
"2160  Elmore SQ PIttsburgh, PA",Address,High,40.44172324240208,-79.97607596218586,house,place,40.442389348086,-79.9772154289336
"1815  Belleau DR PIttsburgh, PA",Address,High,40.4615119099617,-80.00726401805878,house,place,40.4612402517896,-80.0071374315382
"5TH AV &  Kelly ST PIttsburgh, PA",RoadIntersection,High,40.45809008181095,-79.90845009684563,,,,
"2104  Arlington AV PIttsburgh, PA",Address,High,40.41756,-79.977104,house,place,40.4177120436366,-79.9771304256771
"lincoln AV &  meadow ST PIttsburgh, PA",RoadIntersection,High,40.46105995774269,-79.90982003509998,,,,
"Zenith WY &  Finance ST PIttsburgh, PA",,,,,,,,
"Kelly ST & N Braddock AV PIttsburgh, PA",RoadIntersection,High,40.45409023761749,-79.89075019955635,,,,
"N Murtland ST &  Mt Vernon ST PIttsburgh, PA",RoadIntersection,High,40.462549924850464,-79.89953979849815,,,,
"7140  Bennett ST PIttsburgh, PA",Address,High,40.45667186379433,-79.8977930098772,house,place,40.4565663799117,-79.8974875384971
"5613  Broad ST PIttsburgh, PA",Address,High,40.46442948281765,-79.92969788610935,house,place,40.4644581836735,-79.9296893877551
"2134  Rhine ST PIttsburgh, PA",Address,High,40.46657256782055,-79.99394416809082,house,place,40.4665884285714,-79.993866
"7347  Idlewild ST PIttsburgh, PA",Address,High,40.4573860168457,-79.89167022705078,house,place,40.4575175614056,-79.8927476524571
"226  Sylvania AV PIttsburgh, PA",Address,High,40.41716384887695,-80.00273895263672,house,place,40.417284,-80.0031496240319
"7347  Idlewild ST PIttsburgh, PA",Address,High,40.4573860168457,-79.89167022705078,house,place,40.4575175614056,-79.8927476524571
"702  Kerr ST PIttsburgh, PA",Address,High,40.43988037109375,-80.03627014160156,residential,highway,40.4387278,-80.0363627
"Penn AV & N Negley AV PIttsburgh, PA",RoadIntersection,High,40.46350009739399,-79.93068024516106,,,,
"1335 N Franklin ST PIttsburgh, PA",Address,High,40.45564270019531,-80.0267562866211,house,place,40.4559839524509,-80.0259292773667
"2652  Veteran ST PIttsburgh, PA",Address,High,40.47235870361328,-80.00908660888672,house,place,40.4723519,-80.0091797
"1300  Muriel ST PIttsburgh, PA",Address,High,40.42995071411133,-79.98516082763672,house,place,40.430021,-79.985215
"223  Kennedy AV PIttsburgh, PA",Address,High,40.474105551838875,-80.01151330769062,house,place,40.4740936823108,-80.0111753624585
"Perrysville AV &  Kennedy AV PIttsburgh, PA",RoadIntersection,High,40.474190041422844,-80.01041024923325,,,,
"350  Maple TER PIttsburgh, PA",Address,High,40.42998053133488,-80.01021578907967,house,place,40.430006982324,-80.0102667169476
"Beltzhoover AV &  Charles ST PIttsburgh, PA",RoadIntersection,High,40.416419953107834,-79.99720975756645,,,,
"2112  Bentley DR PIttsburgh, PA",Address,High,40.440114587545395,-79.97688598930836,house,place,40.4400406020795,-79.9764161664181
"7417  Idlewild ST PIttsburgh, PA",Address,High,40.45716857910156,-79.89071655273438,house,place,40.457074,-79.890792
"4900  2nd AV PIttsburgh, PA",Address,High,40.40958032011986,-79.94402758777142,,,,
"Centre AV &  Kirkpatrick ST PIttsburgh, PA",RoadIntersection,High,40.44531002640724,-79.97618995606899,,,,
"5400  Rosetta ST PIttsburgh, PA",Address,High,40.46691656112671,-79.93488729000092,house,place,40.466896,-79.934884
"1140  Muldowney AV PIttsburgh, PA",Address,High,40.368549,-79.915931,house,place,40.3686769621196,-79.9164588618312
"2427  Bedford AV PIttsburgh, PA",Address,High,40.45026272535324,-79.97364185750484,house,place,40.4501393571429,-79.9740527857143
"542  Clawson ST PIttsburgh, PA",Address,High,40.45429229736328,-79.8985366821289,residential,highway,40.4540754,-79.8989623
"3825  Bonaventure WY PIttsburgh, PA",Address,High,40.484214782714844,-80.04180145263672,house,place,40.4840819887864,-80.0411835263093
"836  Lillian ST PIttsburgh, PA",Address,High,40.418601989746094,-79.9922103881836,house,place,40.4186830547805,-79.9923668844758
"1108  Sunday ST PIttsburgh, PA",Address,High,40.460777655243874,-80.0233794003725,,,,
"4817  Monongahela ST PIttsburgh, PA",Address,High,40.41123962402344,-79.94224548339844,residential,highway,40.4140981,-79.9440748
"4814  Monongahela ST PIttsburgh, PA",Address,High,40.411146730184555,-79.94264625012875,residential,highway,40.4140981,-79.9440748
"7347  Idlewild ST PIttsburgh, PA",Address,High,40.4573860168457,-79.89167022705078,house,place,40.4575175614056,-79.8927476524571
"4  Rickenbach ST PIttsburgh, PA",Address,High,40.456770434975624,-79.9931750446558,residential,highway,40.4571841,-79.9933782
"306  Saline ST PIttsburgh, PA",Address,High,40.426963806152344,-79.9482421875,tertiary,highway,40.425036,-79.9520483
"Manhattan ST &  Lake ST PIttsburgh, PA",RoadIntersection,High,40.45723982155323,-80.02736985683441,,,,
"Manhattan ST &  Columbus AV PIttsburgh, PA",RoadIntersection,High,40.45768976211548,-80.02752006053925,,,,
"2340  East Hills DR PIttsburgh, PA",Address,High,40.45539043843746,-79.87089648842812,house,place,40.4555945540812,-79.8708041644228
"1625  Sandusky CT PIttsburgh, PA",Address,High,40.45983485877514,-80.00612407922745,house,place,40.4596185393342,-80.005711083806
"1004 N Lang AV PIttsburgh, PA",Address,High,40.45950494706631,-79.89782519638538,house,place,40.459501,-79.8977935
"170  Wabash ST PIttsburgh, PA",Address,High,40.435810312628746,-80.03368712961674,house,place,40.4365610913148,-80.0344659222093
"2117  Park Hill DR PIttsburgh, PA",Address,High,40.45304484665394,-79.87437732517719,house,place,40.4534269909475,-79.874417554821
"135  Jucunda ST PIttsburgh, PA",Address,High,40.41755676269531,-79.98963165283203,house,place,40.4174512868919,-79.9892168666922
"1000  Brushton AV PIttsburgh, PA",Address,High,40.45663967728615,-79.88772667944431,house,place,40.456652,-79.88767
"910  Wilhelm ST PIttsburgh, PA",Address,High,40.44487380981445,-80.03779602050781,residential,highway,40.445065,-80.038283
"647  Johnston AV PIttsburgh, PA",Address,High,40.40501721203327,-79.93455670773983,house,place,40.4047463640259,-79.9353270856506
