VICTIM_ID,TYPE,CCR,DATE,TIME,HOUR,LOCATION,CENSUS_TRACT,NEIGHBORHOOD,ZONE,WEAPON,,MOTIVE,VICTIM_RACE,VICTIM_SEX,VICTIM_AGE,ACTOR_CT.
,Aggravated Assaults with a Firearm,10232599,9/21/10,,19,7706  Tioga ST,,Homewood South,5
,Aggravated Assaults with a Firearm,10233226,9/23/10,,14, Winston ST &  Gertrude ST,,Hazelwood,4
,Aggravated Assaults with a Firearm,10233330,9/23/10,,16,2721  Sageman AV,,Brookline,6
,Aggravated Assaults with a Firearm,10233961,9/21/10,,12,3117  CENTRE AV,,Upper Hill,2
,Aggravated Assaults with a Firearm,10234405,9/24/10,,23,218  Dengler ST,,Arlington,3
,Aggravated Assaults with a Firearm,10236152,9/27/10,,14,200  Penfort ST,,Northview Heights,1
,Aggravated Assaults with a Firearm,10236554,9/28/10,,2, Ohio River   (Rt 65) BL &  Termon AV,,Brighton Heights,1
,Aggravated Assaults with a Firearm,10240325,10/3/10,,19,2125  Elmore SQ,,Terrace Village,2
,Aggravated Assaults with a Firearm,10243009,10/8/10,,2,4924  Baum BL,,Bloomfield,5
,Aggravated Assaults with a Firearm,10243070,10/8/10,,6,4075  Wind Gap AV,,Windgap,6
,Aggravated Assaults with a Firearm,10243858,10/9/10,,5,632  Herschel ST,,Elliott,6
,Aggravated Assaults with a Firearm,10244925,10/10/10,,19,2247  Holyoke ST,,Perry South,1
,Aggravated Assaults with a Firearm,10244966,10/10/10,,20,718  Montooth ST,,Beltzhoover,3
,Aggravated Assaults with a Firearm,10245990,10/12/10,,13, Johnston AV &  Rivermont DR,,Glen Hazel,4
,Aggravated Assaults with a Firearm,10247191,10/14/10,,1,2104  Elmore SQ,,Terrace Village,2
,Aggravated Assaults with a Firearm,10251849,10/20/10,,23,406  Kirkpatrick ST,,Middle Hill,2
,Aggravated Assaults with a Firearm,10260151,11/1/10,,19,114  Moultrie ST,,West Oakland,4
,Aggravated Assaults with a Firearm,10268650,11/14/10,,17,4036  Vinceton ST,,Perry North,1
,Aggravated Assaults with a Firearm,10271212,11/18/10,,22,1102  Woodland AV,,Marshall Shadeland,1
,Aggravated Assaults with a Firearm,10271716,11/19/10,,17,N Negley AV &  Black ST,,East Liberty,5
,Aggravated Assaults with a Firearm,10272085,11/20/10,,6,600  Johnston AV,,Glen Hazel,4
,Aggravated Assaults with a Firearm,10273678,11/22/10,,17,18  Divinity ST,,Perry South,1
,Aggravated Assaults with a Firearm,10274027,11/23/10,,4,363  Stratford AV,,Friendship,5
,Aggravated Assaults with a Firearm,10275484,11/25/10,,17,313  Mc Kinley ST,,Knoxville,3
,Aggravated Assaults with a Firearm,10277049,11/28/10,,16,1231  Dickson ST,,Marshall Shadeland,1
,Aggravated Assaults with a Firearm,10279477,12/2/10,,18,4133  Liberty AV,,Bloomfield,5
,Aggravated Assaults with a Firearm,10280897,12/5/10,,2,3955  Forbes AV,,North Oakland,4
,Aggravated Assaults with a Firearm,10280906,12/5/10,,2,1  Bigelow SQ,,Central Business District,2
,Aggravated Assaults with a Firearm,10283766,12/10/10,,9, Liberty AV &  16TH ST,,Strip District,2
,Aggravated Assaults with a Firearm,10284153,12/10/10,,22, Penfort ST &  Mt Pleasant RD,,Northview Heights,1
,Aggravated Assaults with a Firearm,10284761,12/11/10,,23,709  Collins AV,,East Liberty,5
,Aggravated Assaults with a Firearm,10284787,12/12/10,,0, Welsford ST &  Zulema ST,,Central Oakland,4
,Aggravated Assaults with a Firearm,10290232,12/22/10,,0,2962  Stafford ST,,Sheraden,6
,Aggravated Assaults with a Firearm,10290481,12/21/10,,18, KEDRON ST & N MURTLAND ST,,Homewood West,5
,Aggravated Assaults with a Firearm,10292319,12/26/10,,15, Knox AV &  Moore AV,,Knoxville,3
,Aggravated Assaults with a Firearm,10295065,12/31/10,,18,6508  Apple AV,,Lincoln Lemington Belmar,5
,Aggravated Assaults with a Firearm,11000470,1/1/11,,16,3113  Oxfield ST,,Marshall Shadeland,1
,Aggravated Assaults with a Firearm,11000912,12/31/10,,15,121  Eymard ST,,East Hills,5
,Aggravated Assaults with a Firearm,11002685,1/4/11,,18,1131  Buente ST,,Spring Hill,1
,Aggravated Assaults with a Firearm,11003171,1/5/11,,22,1714  Belleau DR,,Fineview,1
,Aggravated Assaults with a Firearm,11004028,1/7/11,,2,2471  Chauncey DR,,Bedford Dwellings,2
,Aggravated Assaults with a Firearm,11008675,1/14/11,,23,122  Sinton AV,,Knoxville,3
,Aggravated Assaults with a Firearm,11009894,1/16/11,,23,7645  Hamilton AV,,Homewood South,5
,Aggravated Assaults with a Firearm,11011281,1/19/11,,2, Stockton ST &  Anderson ST,,Allegheny Center,1
,Aggravated Assaults with a Firearm,11012500,1/21/11,,1,1800  Walz ST,,Spring Hill,1
,Aggravated Assaults with a Firearm,11013675,1/22/11,,23,1741  Belleau DR,,Fineview,1
,Aggravated Assaults with a Firearm,11017312,1/28/11,,23,2725  Glen Mawr AV,,Sheraden,6
,Aggravated Assaults with a Firearm,11017656,1/29/11,,13,633  Chautauqua ST,,Perry South,1
,Aggravated Assaults with a Firearm,11017914,1/29/11,,21, Bidwell ST &  Decatur ST,,Manchester,1
,Aggravated Assaults with a Firearm,11018807,1/31/11,,15, East Liberty Gardens  &   ,,East Liberty,5
,Aggravated Assaults with a Firearm,11019421,1/29/11,,23,5900  stanton AV,,East Liberty,5
,Aggravated Assaults with a Firearm,11022706,2/6/11,,18,240 E Meyers ST,,Carrick,3
,Aggravated Assaults with a Firearm,11022807,2/6/11,,23,7310  Hermitage ST,,Homewood North,5
,Aggravated Assaults with a Firearm,11023516,2/7/11,,23,2404  Webster AV,,Middle Hill,2
,Aggravated Assaults with a Firearm,11024152,2/9/11,,0,7101  Frankstown AV,,Homewood North,5
,Aggravated Assaults with a Firearm,11028134,2/15/11,,15,1650  Chidell ST,,Brighton Heights,1
,Aggravated Assaults with a Firearm,11031738,2/21/11,,5,1252  Pennsylvania AV,,Manchester,1
,Aggravated Assaults with a Firearm,11034201,2/25/11,,9,37  Sylvania AV,,Beltzhoover,3
,Aggravated Assaults with a Firearm,11038112,3/3/11,,17,2411  Chauncey DR,,Bedford Dwellings,2
,Aggravated Assaults with a Firearm,11041426,3/9/11,,0, Felicia WY &  Newman WY,,Homewood South,5
,Aggravated Assaults with a Firearm,11043027,3/11/11,,15, Negley Run BL &  Washington BL,,Highland Park,5
,Aggravated Assaults with a Firearm,11044800,3/14/11,,11,7537  Bennett ST,,Homewood South,5
,Aggravated Assaults with a Firearm,11045203,3/14/11,,20,1800  Sarah ST,,South Side Flats,3
,Aggravated Assaults with a Firearm,11051404,3/24/11,,2,700  Lorenz AV,,Elliott,6
,Aggravated Assaults with a Firearm,11053191,3/26/11,,21, Forbes AV &  Northumberland ST,,Squirrel Hill North,4
,Aggravated Assaults with a Firearm,11053214,3/26/11,,21,E McIntyre AV &  Perrysville AV,,Perry South,1
,Aggravated Assaults with a Firearm,11054449,3/28/11,,22,5533  Black ST,,East Liberty,5
,Aggravated Assaults with a Firearm,11055512,3/30/11,,15, Olivant ST &  Paulson AV,,Lincoln Lemington Belmar,5
,Aggravated Assaults with a Firearm,11059180,4/5/11,,13,713  Ledlie ST,,Crawford Roberts,2
,Aggravated Assaults with a Firearm,11059415,4/5/11,,21,5623  Stanton AV,,Highland Park,5
,Aggravated Assaults with a Firearm,11059854,4/6/11,,15, Elmore ST &  Rose ST,,Middle Hill,2
,Aggravated Assaults with a Firearm,11065304,4/14/11,,17,N Aiken AV &  Decision WY,,Garfield,5
,Aggravated Assaults with a Firearm,11067024,4/16/11,,23, Davis AV &  Shadeland AV,,Brighton Heights,1
,Aggravated Assaults with a Firearm,11067254,4/17/11,,7, Beltzhoover AV &  Warrington AV,,Allentown,3
,Aggravated Assaults with a Firearm,11068285,4/18/11,,21, Chartiers AV &  Allendale ST,,Sheraden,6
,Aggravated Assaults with a Firearm,11068292,4/18/11,,22,6533  Armstrong WY,,Larimer,5
,Aggravated Assaults with a Firearm,11068561,4/19/11,,3,1700  Belleau DR,,Fineview,1
,Aggravated Assaults with a Firearm,11070016,4/21/11,,16,1110  Wheeler ST,,Homewood North,5
,Aggravated Assaults with a Firearm,11070584,4/22/11,,3,1625  Sandusky CT,,Fineview,1
,Aggravated Assaults with a Firearm,11070787,4/22/11,,17,2160  Elmore SQ,,Terrace Village,2
,Aggravated Assaults with a Firearm,11071738,4/24/11,,2,1815  Belleau DR,,Fineview,1
,Aggravated Assaults with a Firearm,11072610,4/25/11,,16, 5TH AV &  Kelly ST,,Homewood West,5
,Aggravated Assaults with a Firearm,11076595,5/1/11,,3,2104  Arlington AV,,Arlington,3
,Aggravated Assaults with a Firearm,11077679,5/2/11,,21, lincoln AV &  meadow ST,,Larimer,5
,Aggravated Assaults with a Firearm,11077687,5/2/11,,21, Zenith WY &  Finance ST,,Homewood South,5
,Aggravated Assaults with a Firearm,11082604,5/9/11,,21, Kelly ST & N Braddock AV,,Homewood South,5
,Aggravated Assaults with a Firearm,11083226,5/10/11,,15,N Murtland ST &  Mt Vernon ST,,Homewood West,5
,Aggravated Assaults with a Firearm,11084827,5/12/11,,19,7140  Bennett ST,,Homewood South,5
,Aggravated Assaults with a Firearm,11084942,5/12/11,,22,5613  Broad ST,,East Liberty,5
,Aggravated Assaults with a Firearm,11085863,5/14/11,,3,2134  Rhine ST,,Spring Hill,1
,Aggravated Assaults with a Firearm,11086609,5/15/11,,11,7347  Idlewild ST,,Homewood North,5
,Aggravated Assaults with a Firearm,11086821,5/15/11,,18,226  Sylvania AV,,Beltzhoover,3
,Aggravated Assaults with a Firearm,11086846,5/15/11,,19,7347  Idlewild ST,,Homewood North,5
,Aggravated Assaults with a Firearm,11087014,5/16/11,,2,702  Kerr ST,,Elliott,6
,Aggravated Assaults with a Firearm,11088031,5/17/11,,16, Penn AV & N Negley AV,,East Liberty,5
,Aggravated Assaults with a Firearm,11088112,5/17/11,,17,1335 N Franklin ST,,Manchester,1
,Aggravated Assaults with a Firearm,11090741,5/21/11,,2,2652  Veteran ST,,Perry South,1
,Aggravated Assaults with a Firearm,11091397,5/22/11,,2,1300  Muriel ST,,South Side Flats,3
,Aggravated Assaults with a Firearm,11094497,5/26/11,,10,223  Kennedy AV,,Perry South,1
,Aggravated Assaults with a Firearm,11095289,5/27/11,,8, Perrysville AV &  Kennedy AV,,Perry South,1
,Aggravated Assaults with a Firearm,11096972,5/29/11,,16,350  Maple TER,,Mount Washington,3
,Aggravated Assaults with a Firearm,11097607,5/30/11,,15, Beltzhoover AV &  Charles ST,,Beltzhoover,3
,Aggravated Assaults with a Firearm,11098337,5/31/11,,16,2112  Bentley DR,,Terrace Village,2
,Aggravated Assaults with a Firearm,11098902,6/1/11,,10,7417  Idlewild ST,,Homewood North,5
,Aggravated Assaults with a Firearm,11100214,6/2/11,,21,4900  2nd AV,,Hazelwood,4
,Aggravated Assaults with a Firearm,11101672,6/4/11,,20, Centre AV &  Kirkpatrick ST,,Middle Hill,2
,Aggravated Assaults with a Firearm,11103878,6/7/11,,20,5400  Rosetta ST,,Garfield,5
,Aggravated Assaults with a Firearm,11104717,6/8/11,,22,1140  Muldowney AV,,Lincoln Place,4
,Aggravated Assaults with a Firearm,11106221,6/10/11,,22,2427  Bedford AV,,Bedford Dwellings,2
,Aggravated Assaults with a Firearm,11106836,6/11/11,,19,542  Clawson ST,,Homewood South,5
,Aggravated Assaults with a Firearm,11106929,6/11/11,,22,3825  Bonaventure WY,,Brighton Heights,1
,Aggravated Assaults with a Firearm,11106965,6/11/11,,23,836  Lillian ST,,Allentown,3
,Aggravated Assaults with a Firearm,11108811,6/14/11,,12,1108  Sunday ST,,California Kirkbride,1
,Aggravated Assaults with a Firearm,11108874,6/13/11,,22,4817  Monongahela ST,,Hazelwood,4
,Aggravated Assaults with a Firearm,11108883,6/13/11,,20,4814  Monongahela ST,,Hazelwood,4
,Aggravated Assaults with a Firearm,11115409,6/23/11,,15,7347  Idlewild ST,,Homewood North,5
,Aggravated Assaults with a Firearm,11116717,6/25/11,,11,4  Rickenbach ST,,East Allegheny,1
,Aggravated Assaults with a Firearm,11116987,6/25/11,,20,306  Saline ST,,Greenfield,4
,Aggravated Assaults with a Firearm,11117055,6/25/11,,22, Manhattan ST &  Lake ST,,Manchester,1
,Aggravated Assaults with a Firearm,11117095,6/25/11,,23, Manhattan ST &  Columbus AV,,Manchester,1
,Aggravated Assaults with a Firearm,11120162,6/30/11,,3,2340  East Hills DR,,East Hills,5
,Aggravated Assaults with a Firearm,11122825,7/3/11,,13,1625  Sandusky CT,,Fineview,1
,Aggravated Assaults with a Firearm,11123328,7/4/11,,5,1004 N Lang AV,,Homewood North,5
,Aggravated Assaults with a Firearm,11123375,7/4/11,,1,170  Wabash ST,,West End,6
,Aggravated Assaults with a Firearm,11123934,7/5/11,,3,2117  Park Hill DR,,East Hills,5
,Aggravated Assaults with a Firearm,11124902,7/6/11,,12,135  Jucunda ST,,Knoxville,3
,Aggravated Assaults with a Firearm,11125537,7/6/11,,23,1000  Brushton AV,,Homewood North,5
,Aggravated Assaults with a Firearm,11125977,7/7/11,,19,910  Wilhelm ST,,Elliott,6
,Aggravated Assaults with a Firearm,11126858,7/8/11,,22,647  Johnston AV,,Glen Hazel,4
,Aggravated Assaults with a Firearm,11126861,7/8/11,,22,1406 N Murtland ST,,Homewood North,5
,Aggravated Assaults with a Firearm,11127090,7/8/11,,23,649  Johnston AV,,Glen Hazel,4
,Aggravated Assaults with a Firearm,11127765,7/10/11,,3,603  Lowell ST,,Larimer,5
,Aggravated Assaults with a Firearm,11128317,7/11/11,,1,1338  Paulson AV,,Lincoln Lemington Belmar,5
,Aggravated Assaults with a Firearm,11129631,7/12/11,,22, 2nd AV &  Tipton ST,,Hazelwood,4
,Aggravated Assaults with a Firearm,11129643,7/12/11,,23,153  Jucunda ST,,Knoxville,3
,Aggravated Assaults with a Firearm,11129657,7/12/11,,23,856  Mt Pleasant RD,,Northview Heights,1
,Aggravated Assaults with a Firearm,11131109,7/14/11,,18,401  Alpine AV,,Central North Side,1
,Aggravated Assaults with a Firearm,11132261,7/16/11,,2,2812  Breker ST,,Marshall Shadeland,1
,Aggravated Assaults with a Firearm,11132686,7/16/11,,22,743  LILLIAN ST,,Allentown,3
,Aggravated Assaults with a Firearm,11132719,7/16/11,,23,7141  Race ST,,Homewood North,5
,Aggravated Assaults with a Firearm,11133503,7/18/11,,3,1140  Muldowney AV,,Lincoln Place,4
,Aggravated Assaults with a Firearm,11133623,7/18/11,,10,743  Lillian ST,,Allentown,3
,Aggravated Assaults with a Firearm,11133926,7/16/11,,1,2812  Breker ST,,Marshall Shadeland,1
,Aggravated Assaults with a Firearm,11134550,7/19/11,,15,1044  Brushton AV,,Homewood North,5
,Aggravated Assaults with a Firearm,11139629,7/25/11,,23,1211  Juniata ST,,Manchester,1
,Aggravated Assaults with a Firearm,11139767,7/25/11,,23,1205  Juniata ST,,Manchester,1
,Aggravated Assaults with a Firearm,11140303,7/27/11,,2,136  Boggs AV,,Mount Washington,3
,Aggravated Assaults with a Firearm,11141853,7/29/11,,0,1441  Chicago ST,,Northview Heights,1
,Aggravated Assaults with a Firearm,11142170,7/29/11,,12,2190  Elmore SQ,,Terrace Village,2
,Aggravated Assaults with a Firearm,11143038,7/30/11,,13, Hamilton AV &  Brushton AV,,Homewood South,5
,Aggravated Assaults with a Firearm,11143509,7/31/11,,2, Pius ST &  Brosville ST,,South Side Slopes,3
,Aggravated Assaults with a Firearm,11143615,7/31/11,,4,2513  Transport ST,,Overbrook,3
,Aggravated Assaults with a Firearm,11144973,8/2/11,,0,3268  Faronia ST,,Sheraden,6
,Aggravated Assaults with a Firearm,11146032,8/3/11,,2,5330 N Aiken CT,,Garfield,5
,Aggravated Assaults with a Firearm,11146226,8/3/11,,15, Universal ST &  Faulkner ST,,Sheraden,6
,Aggravated Assaults with a Firearm,11146334,8/3/11,,18,7524  Hamilton AV,,Homewood South,5
,Aggravated Assaults with a Firearm,11146511,8/3/11,,22,750  Johnston AV,,Glen Hazel,4
,Aggravated Assaults with a Firearm,11146955,8/4/11,,12,3220  Brighton RD,,Marshall Shadeland,1
,Aggravated Assaults with a Firearm,11147056,8/3/11,,23,721  Johnston AV,,Glen Hazel,4
,Aggravated Assaults with a Firearm,11147255,8/4/11,,19,3500  Oltman ST,,Chartiers City,6
,Aggravated Assaults with a Firearm,11150611,8/8/11,,22,1241  Dickson ST,,Marshall Shadeland,1
,Aggravated Assaults with a Firearm,11152478,8/11/11,,10,545  Hammond ST,,Sheraden,6
,Aggravated Assaults with a Firearm,11155146,8/14/11,,22,1236  Dickson ST,,Marshall Shadeland,1
,Aggravated Assaults with a Firearm,11155638,8/16/11,,1,7028  Mt Vernon ST,,Homewood North,5
,Aggravated Assaults with a Firearm,11156698,8/17/11,,11,622  Lillian ST,,Allentown,3
,Aggravated Assaults with a Firearm,11158476,8/19/11,,18,79  Beltzhoover AV,,Allentown,3
,Aggravated Assaults with a Firearm,11159094,8/20/11,,11, 2nd AV & W Elizabeth ST,,Hazelwood,4
,Aggravated Assaults with a Firearm,11160463,8/22/11,,14,641  Collins AV,,East Liberty,5
,Aggravated Assaults with a Firearm,11161926,8/24/11,,12,5530  Black ST,,Lincoln Lemington Belmar,5
,Aggravated Assaults with a Firearm,11162462,8/25/11,,2,7743  Hamilton AV,,Homewood South,5
,Aggravated Assaults with a Firearm,11162582,8/25/11,,3,2810  Breker ST,,Marshall Shadeland,1
,Aggravated Assaults with a Firearm,11165903,8/29/11,,18,2300  California AV,,Marshall Shadeland,1
,Aggravated Assaults with a Firearm,11166050,8/29/11,,22,2905  Mullins ST,,Marshall Shadeland,1
,Aggravated Assaults with a Firearm,11166189,8/30/11,,2, WOODLAND AV &  STAYTON ST,,Marshall Shadeland,1
,Aggravated Assaults with a Firearm,11168468,9/1/11,,22,612  Estella AV,,Beltzhoover,3
,Aggravated Assaults with a Firearm,11168808,9/1/11,,21,1421  Sandusky ST,,Central North Side,1
,Aggravated Assaults with a Firearm,11170645,9/4/11,,22,1  Station Square DR,,South Shore,3
,Aggravated Assaults with a Firearm,11176568,9/13/11,,2,1020  Davis AV,,Brighton Heights,1
,Aggravated Assaults with a Firearm,11177251,9/13/11,,22,2714  Stayton ST,,Marshall Shadeland,1
,Aggravated Assaults with a Firearm,11177791,9/14/11,,17,1522  Valentine ST,,Troy Hill,1
,Aggravated Assaults with a Firearm,11179165,9/16/11,,15,1318  Superior AV,,Marshall Shadeland,1
,Aggravated Assaults with a Firearm,11180147,9/18/11,,11,401  Allen ST,,Allentown,3
,Aggravated Assaults with a Firearm,11182009,9/20/11,,15,225  Bonvue ST,,Perry North,1
,Aggravated Assaults with a Firearm,11183452,9/22/11,,14,325  Kennedy AV,,Perry South,1
,Aggravated Assaults with a Firearm,11187825,9/28/11,,3,2635  Brackenridge ST,,Terrace Village,2
,Aggravated Assaults with a Firearm,11190444,10/1/11,,22,1539  Lowrie ST,,Troy Hill,1
,Aggravated Assaults with a Firearm,11192841,10/5/11,,16,236  Arabella ST,,Knoxville,3
,Aggravated Assaults with a Firearm,11193727,10/6/11,,19,720 N Lang AV,,Homewood South,5
,Aggravated Assaults with a Firearm,11196002,10/10/11,,0,266  Kennedy AV,,Perry South,1
,Aggravated Assaults with a Firearm,11196314,10/10/11,,15,5037  Steele CT,,Hazelwood,4
,Aggravated Assaults with a Firearm,11197109,10/11/11,,18,607 E warrington AV,,Allentown,3
,Aggravated Assaults with a Firearm,11197311,10/11/11,,23,3304  Fleming AV,,Brighton Heights,1
,Aggravated Assaults with a Firearm,11200558,10/16/11,,18,405  Orchard PL,,Knoxville,3
,Aggravated Assaults with a Firearm,11201223,10/17/11,,20,240  Langley ST,,Perry South,1
,Aggravated Assaults with a Firearm,11201859,10/18/11,,20,3435  Fleming AV,,Brighton Heights,1
,Aggravated Assaults with a Firearm,11202088,10/19/11,,7,5518  Black ST,,Garfield,5
,Aggravated Assaults with a Firearm,11205075,10/23/11,,21,1919  St Ives ST,,California Kirkbride,1
,Aggravated Assaults with a Firearm,11207800,10/27/11,,21,2734  Glen Mawr ST,,Sheraden,6
,Aggravated Assaults with a Firearm,11216169,11/9/11,,2,2600  Shelton AV,,Perry South,1
,Aggravated Assaults with a Firearm,11218636,11/12/11,,20,2810  Breker ST,,Marshall Shadeland,1
,Aggravated Assaults with a Firearm,11219831,11/13/11,,21,909  Amhearst ST,,Crafton Heights,6
,Aggravated Assaults with a Firearm,11220833,11/16/11,,8,3100  Webster AV,,Upper Hill,2
,Aggravated Assaults with a Firearm,11225016,11/22/11,,12,300 W Burgess ST,,Perry South,1
,Aggravated Assaults with a Firearm,11225126,11/21/11,,23,8601  Bricelyn ST,,East Hills,5
,Aggravated Assaults with a Firearm,11226825,11/25/11,,18,2334  Mannheim ST,,Marshall Shadeland,1
,Aggravated Assaults with a Firearm,11229190,11/29/11,,18,17  Industry ST,,Beltzhoover,3
,Aggravated Assaults with a Firearm,11229318,11/29/11,,22,114  Millbridge ST,,Allentown,3
,Aggravated Assaults with a Firearm,11230128,12/1/11,,6,430  Kathleen ST,,Mount Washington,3
,Aggravated Assaults with a Firearm,11232091,12/4/11,,0,1504  Lincoln AV,,Lincoln Lemington Belmar,5
,Aggravated Assaults with a Firearm,11232458,12/4/11,,16,1525  Hatteras ST,,Troy Hill,1
,Aggravated Assaults with a Firearm,11235844,12/9/11,,23,7027  Lemington AV,,Lincoln Lemington Belmar,5
,Aggravated Assaults with a Firearm,11237003,12/12/11,,0,2906  Glasgow ST,,Sheraden,6
,Aggravated Assaults with a Firearm,11238587,12/14/11,,15,370  Enright CT,,East Liberty,5
,Aggravated Assaults with a Firearm,11241335,12/19/11,,0,2620  Bartold ST,,Marshall Shadeland,1
,Aggravated Assaults with a Firearm,11241890,12/20/11,,0,434 N Fairmount ST,,Garfield,5
,Aggravated Assaults with a Firearm,11242127,12/20/11,,11,S 15TH ST &  Roland ST,,South Side Flats,3
,Aggravated Assaults with a Firearm,11243912,12/23/11,,2,1315 W North AV,,Manchester,1
,Aggravated Assaults with a Firearm,11244783,12/24/11,,20, Brookside AV &  Sebring AV,,Beechview,6
,Aggravated Assaults with a Firearm,11245448,12/26/11,,5,502  Singer PL,,East Hills,5
,Aggravated Assaults with a Firearm,11246019,12/27/11,,16,7198  Tilden ST,,Lincoln Lemington Belmar,5
,Aggravated Assaults with a Firearm,11246135,12/28/11,,0,2200  Wilner DR,,Homewood North,5
,Aggravated Assaults with a Firearm,12000307,12/31/11,,22,229  Erin ST,,Middle Hill,2
