VICTIM_ID,TYPE,CCR,DATE,TIME,HOUR,LOCATION,bing_type,bing_confidence,bing_latitude,combined_latitude,hand_latitude,bing_longitude,combined_longitude,hand_longitude,,mapquest_type,mapquest_class,mapquest_latitude,mapquest_longitude,CENSUS_TRACT,NEIGHBORHOOD,ZONE,WEAPON,,MOTIVE,VICTIM_RACE,VICTIM_SEX,VICTIM_AGE,ACTOR_CT.
,Non-fatal Shooting,12241165,12/18/12,,15,6532 Winslow ST,Address,High,40.46182251,40.46182251,,-79.90927887,-79.90927887,,,house,place,40.46179235,-79.90911363,,Larimer,5,,Firearm,,,,,
,Non-fatal Shooting,12240810,12/17/12,,21,732 Clarissa ST,Address,High,40.45321655,40.45321655,,-79.96084595,-79.96084595,,,house,place,40.45356452,-79.96093541,,Upper Hill,2,,Firearm,,,,,
,Non-fatal Shooting,12239727,12/16/12,,0,6838 Mc Pherson BL,Address,High,40.45401001,40.45401001,,-79.90679169,-79.90679169,,,,,,,,Point Breeze North,4,,Firearm,,,,,
,Non-fatal Shooting,12239881,12/16/12,,4,249 Devilliers ST,Address,High,40.44625282,40.44625282,,-79.98232886,-79.98232886,,,house,place,40.44623722,-79.98236611,,Crawford Roberts,2,,Firearm,,,,,
,Aggravated Assaults with a Firearm,12240254,12/16/12,,21,1401 Washington BL,Address,High,40.47434963,40.47434963,,-79.90829922,-79.90829922,,,,,,,,Homewood North,5,,,,,,,
,Aggravated Assaults with a Firearm,12237833,12/13/12,,1,1008 Crucible ST,Address,High,40.44356918,40.44356918,,-80.04187775,-80.04187775,,,house,place,40.443462,-80.041859,,Elliott,6,,,,,,,
,Aggravated Assaults with a Firearm,12237687,12/12/12,,20,329 E Warrington AV,Address,High,40.42109974,40.42109974,,-80.00124045,-80.00124045,,,pitch,leisure,40.4214239,-80.00165645,,Beltzhoover,3,,,,,,,
,Non-fatal Shooting,12237014,12/11/12,,19,Montezuma ST & Saxon WY,RoadIntersection,High,40.46564989,40.46564989,,-79.90416996,-79.90416996,,,,,,,,Lincoln Lemington Belmar,5,,Firearm,,,,,
,Non-fatal Shooting,12236256,12/10/12,,13,Wilner DR & Bracey DR,RoadIntersection,High,40.45403795,40.45403795,,-79.86716923,-79.86716923,,,,,,,,East Hills,5,,Firearm,,,,,
,Aggravated Assaults with a Firearm,12236344,12/10/12,,1,2524 Bedford AV,Address,High,40.450721,40.450721,,-79.972038,-79.972038,,,house,place,40.45080682,-79.97203539,,Bedford Dwellings,2,,,,,,,
,Aggravated Assaults with a Firearm,12236432,12/10/12,,19,7300 Bennett ST,Address,High,40.45588866,40.45588866,,-79.89435308,-79.89435308,,,house,place,40.455859,-79.894378,,Homewood South,5,,,,,,,
,Non-fatal Shooting,12235375,12/9/12,,2,Frankstown AV & Wheeler ST,RoadIntersection,High,40.45540988,40.45540988,,-79.88444969,-79.88444969,,,,,,,,Homewood North,5,,Firearm,,,,,
,Non-fatal Shooting,12235743,12/9/12,,16,Sherwood AV & Citadel ST,RoadIntersection,High,40.45501024,40.45501024,,-80.05817033,-80.05817033,,,,,,,,Sheraden,6,,Firearm,,,,,
,Non-fatal Shooting,12234215,12/7/12,,8,564 N Dunfermline ST,Address,High,40.45343781,40.45343781,,-79.89426422,-79.89426422,,,house,place,40.453507,-79.894385,,Homewood South,5,,Firearm,,,,,
,Non-fatal Shooting,12234581,12/7/12,,20,2129 Rhine ST,Address,High,40.46704262,40.46704262,,-79.99447726,-79.99447726,,,house,place,40.466489,-79.994039,,Spring Hill,1,,Firearm,,,,,
,Non-fatal Shooting,12233985,12/6/12,,20,2112 Bentley DR,Address,High,40.44011459,40.44011459,,-79.97688599,-79.97688599,,,house,place,40.4400406,-79.97641617,,Terrace Village,2,,Firearm,,,,,
,Non-fatal Shooting,12232705,12/4/12,,20,California AV & Columbus AV,,,,40.458783,40.458783,,-80.023472,-80.023472,,,,,,,Manchester,1,,Firearm,,,,,
,Non-fatal Shooting,12231046,12/2/12,,2,Station Square DR & Commerce DR,RoadIntersection,High,40.43435991,40.43435991,,-80.00635006,-80.00635006,,,,,,,,South Shore,3,,Firearm,,,,,
,Non-fatal Shooting,12231420,12/2/12,,20,EWART ST & IOWA ST,RoadIntersection,High,40.44869967,40.44869967,,-79.95887026,-79.95887026,,,,,,,,Upper Hill,2,,Firearm,,,,,
,Non-fatal Shooting,12230733,12/1/12,,16,1630 Sandusky CT,Address,High,40.45992337,40.45992337,,-80.00610061,-80.00610061,,,house,place,40.45973043,-80.00551772,,Fineview,1,,Firearm,,,,,
,Aggravated Assaults with a Firearm,12230654,12/1/12,,13,Millbridge ST & Carnival WY,RoadIntersection,High,40.42226985,40.42226985,,-79.99584988,-79.99584988,,,,,,,,Allentown,3,,,,,,,
,Non-fatal Shooting,12230195,11/30/12,,21,3912 Coleman ST,Address,High,40.4268837,40.4268837,,-79.94242859,-79.94242859,,,house,place,40.42698331,-79.94229909,,Greenfield,4,,Firearm,,,,,
,Aggravated Assaults with a Firearm,12228978,11/28/12,,19,1633 E Cherryhill ST,Address,High,40.40011215,40.40011215,,-79.98043823,-79.98043823,,,house,place,40.39921298,-79.98046993,,Carrick,3,,,,,,,
,Non-fatal Shooting,12227434,11/25/12,,23,121 Rhine PL,Address,High,40.46713784,40.46713784,,-79.99363169,-79.99363169,,,house,place,40.46718071,-79.9936411,,Spring Hill,1,,Firearm,,,,,
,Non-fatal Shooting,12226374,11/24/12,,0,7232 Kelly ST,Address,High,40.45487976,40.45487976,,-79.89593506,-79.89593506,,,house,place,40.45522812,-79.89608323,,Homewood South,5,,Firearm,,,,,
,Non-fatal Shooting,12226452,11/24/12,,3,Hillcrest ST & N Aiken AV,RoadIntersection,High,40.46768032,40.46768032,,-79.93463986,-79.93463986,,,,,,,,Garfield,5,,Firearm,,,,,
,Aggravated Assaults with a Firearm,12226650,11/24/12,,14,4 Roberts ST,Address,High,40.44497073,40.44497073,,-79.98531885,-79.98531885,,,residential,highway,40.4425296,-79.9834871,,Crawford Roberts,2,,,,,,,
,Non-fatal Shooting,12225545,11/22/12,,2,S 16th ST & Bingham ST,RoadIntersection,High,40.42948969,40.42948969,,-79.98266011,-79.98266011,,,,,,,,South Side Flats,3,,Firearm,,,,,
,Aggravated Assaults with a Firearm,12225907,11/22/12,,1,Brushton AV & Heart CT,RoadIntersection,High,40.46113975,40.46113975,,-79.88848977,-79.88848977,,,,,,,,Homewood North,5,,,,,,,
,Non-fatal Shooting,12225341,11/21/12,,19,Knox AV & Mathews AV,RoadIntersection,High,40.41361973,40.41361973,,-79.99052972,-79.99052972,,,,,,,,Knoxville,3,,Firearm,,,,,
,Non-fatal Shooting,12225355,11/21/12,,19,7200 Kelly ST,Address,High,40.45543671,40.45543671,,-79.89684418,-79.89684418,,,house,place,40.455412,-79.8969,,Homewood South,5,,Firearm,,,,,
,Non-fatal Shooting,12224824,11/20/12,,20,1007 Woodlow ST,Address,High,40.44475548,40.44475548,,-80.0530272,-80.0530272,,,house,place,40.44506558,-80.05278858,,Crafton Heights,6,,Firearm,,,,,
,Aggravated Assaults with a Firearm,12224673,11/20/12,,15,Juniata ST & Chateau ST,RoadIntersection,High,40.45643985,40.45643985,,-80.02913006,-80.02913006,,,,,,,,Manchester,1,,,,,,,
,Non-fatal Shooting,12223423,11/18/12,,13,803 E Warrington AV,Address,High,40.42207718,40.42207718,,-79.99346161,-79.99346161,,,house,place,40.421893,-79.993117,,Allentown,3,,Firearm,,,,,
,Aggravated Assaults with a Firearm,12223294,11/18/12,,3,2320 Wilner DR,Address,High,40.45465082,40.45465082,,-79.87024941,-79.87024941,,,house,place,40.45473325,-79.87030425,,East Hills,5,,,,,,,
,Aggravated Assaults with a Firearm,12223324,11/18/12,,9,3260 Richardson AV,Address,High,40.475212,40.475212,,-80.036956,-80.036956,,,house,place,40.47508054,-80.03685607,,Brighton Heights,1,,,,,,,
,Aggravated Assaults with a Firearm,12223482,11/18/12,,4,215 Alpine AV,Address,High,40.458213,40.458213,,-80.010284,-80.010284,,,house,place,40.45824948,-80.01033868,,Central North Side,1,,,,,,,
,Non-fatal Shooting,12223034,11/17/12,,21,Market ST & Forbes AV,RoadIntersection,High,40.44069862,40.44069862,,-80.00255799,-80.00255799,,,,,,,,Central Business District,2,,Firearm,,,,,
,Aggravated Assaults with a Firearm,12222984,11/17/12,,18,3056 Bergman ST,Address,High,40.45683289,40.45683289,,-80.05474091,-80.05474091,,,house,place,40.456666,-80.054777,,Sheraden,6,,,,,,,
,Aggravated Assaults with a Firearm,12223015,11/17/12,,19,5024 Kincaid ST,Address,High,40.46728536,40.46728536,,-79.94330876,-79.94330876,,,house,place,40.46724229,-79.9432986,,Garfield,5,,,,,,,
,Aggravated Assaults with a Firearm,12219963,11/13/12,,2,2927 Shadeland AV,Address,High,40.47135925,40.47135925,,-80.03108978,-80.03108978,,,house,place,40.47090802,-80.03078272,,Marshall Shadeland,1,,,,,,,
,Aggravated Assaults with a Firearm,12219278,11/12/12,,2,830 E WARRINGTON AV,Address,High,40.4216423,40.4216423,,-79.99246979,-79.99246979,,,house,place,40.4217296,-79.9926677,,South Side Slopes,3,,,,,,,
,Aggravated Assaults with a Firearm,12218888,11/11/12,,12,119 Bonvue ST,Address,High,40.48982239,40.48982239,,-80.0160675,-80.0160675,,,house,place,40.4898495,-80.0160528,,Perry North,1,,,,,,,
,Aggravated Assaults with a Firearm,12216610,11/7/12,,19,Rochelle ST & Grimes AV,RoadIntersection,High,40.41503996,40.41503996,,-79.99305971,-79.99305971,,,,,,,,Knoxville,3,,,,,,,
,Non-fatal Shooting,12215813,11/6/12,,20,1064 Brushton AV,Address,High,40.45810282,40.45810282,,-79.88842875,-79.88842875,,,house,place,40.45808118,-79.88834331,,Homewood North,5,,Firearm,,,,,
,Aggravated Assaults with a Firearm,12215815,11/6/12,,20,400 North Shore DR,Address,High,40.4457432,40.4457432,,-80.01248628,-80.01248628,,,secondary,highway,40.4461686,-80.0099558,,North Shore,1,,,,,,,
,Non-fatal Shooting,12214614,11/4/12,,22,7300 Monticello ST,Address,High,40.4588089,40.4588089,,-79.89325714,-79.89325714,,,house,place,40.458917,-79.893189,,Homewood North,5,,Firearm,,,,,
,Aggravated Assaults with a Firearm,12214311,11/4/12,,0,660 FIRST AV,Address,High,40.43504715,40.43504715,,-79.99598694,-79.99598694,,,courthouse,amenity,40.435787,-79.995734,,Central Business District,2,,,,,,,
,Aggravated Assaults with a Firearm,12214708,11/2/12,,18,5 PPG PL,Address,High,40.43933474,40.43933474,,-80.00270829,-80.00270829,,,,,,,,Central Business District,2,,,,,,,
,Non-fatal Shooting,12212622,11/1/12,,21,Tioga ST & N Dunfermline ST,RoadIntersection,High,40.4531352,40.4531352,,-79.8947949,-79.8947949,,,,,,,,Homewood South,5,,Firearm,,,,,
,Non-fatal Shooting,12211822,10/31/12,,17,Paulson AV & Carver ST,RoadIntersection,High,40.46282016,40.46282016,,-79.91305009,-79.91305009,,,,,,,,Larimer,5,,Firearm,,,,,
,Aggravated Assaults with a Firearm,12211881,10/31/12,,18,3136 Frederick ST,Address,High,40.47471619,40.47471619,,-80.03102112,-80.03102112,,,house,place,40.474023,-80.03094056,,Marshall Shadeland,1,,,,,,,
,Aggravated Assaults with a Firearm,12211905,10/31/12,,19,2923 Frederick ST,Address,High,40.47142792,40.47142792,,-80.03032684,-80.03032684,,,house,place,40.47103127,-80.030187,,Marshall Shadeland,1,,,,,,,
,Aggravated Assaults with a Firearm,12211334,10/30/12,,19,2563 Allequippa ST,Address,High,40.44259027,40.44259027,,-79.96617123,-79.96617123,,,house,place,40.44258905,-79.96620374,,West Oakland,4,,,,,,,
,Aggravated Assaults with a Firearm,12211444,10/30/12,,23,3111 Landis ST,Address,High,40.4565773,40.4565773,,-80.05625153,-80.05625153,,,house,place,40.45648213,-80.05600029,,Sheraden,6,,,,,,,
,Aggravated Assaults with a Firearm,12209205,10/26/12,,19,7338 Stranahan ST,Address,High,40.46177343,40.46177343,,-79.89053696,-79.89053696,,,house,place,40.4616431,-79.890559,,Homewood North,5,,,,,,,
,Aggravated Assaults with a Firearm,12207903,10/25/12,,16,Federal ST & W North AV,RoadIntersection,High,40.45545244,40.45545244,,-80.00667227,-80.00667227,,,,,,,,Allegheny Center,1,,,,,,,
,Non-fatal Shooting,12207005,10/24/12,,12,6934 Mt Vernon ST,Address,High,40.46271823,40.46271823,,-79.90052618,-79.90052618,,,house,place,40.46268934,-79.9005674,,Homewood West,5,,Firearm,,,,,
,Aggravated Assaults with a Firearm,12206051,10/23/12,,4,4010 Penn AV,Address,High,40.46499634,40.46499634,,-79.95746613,-79.95746613,,,house,place,40.465183,-79.95745733,,Bloomfield,5,,,,,,,
,Non-fatal Shooting,12205872,10/22/12,,20,800 Brushton AV,Address,High,40.45470782,40.45470782,,-79.88836169,-79.88836169,,,house,place,40.454693,-79.888308,,Homewood South,5,,Firearm,,,,,
,Non-fatal Shooting,12205873,10/22/12,,20,Geneva ST & Remus WY,RoadIntersection,High,40.46722971,40.46722971,,-79.95558992,-79.95558992,,,service,highway,40.4672789,-79.9555878,,Central Lawrenceville,2,,Firearm,,,,,
,Non-fatal Shooting,12205204,10/21/12,,3,East Hills DR & Wilner DR,RoadIntersection,High,40.45510252,40.45510252,,-79.87114253,-79.87114253,,,,,,,,East Hills,5,,Firearm,,,,,
,Aggravated Assaults with a Firearm,12204817,10/21/12,,1,931 Liberty AV,Address,High,40.44347,40.44347,,-79.996948,-79.996948,,,secondary,highway,40.4560323,-79.9753276,,Central Business District,2,,,,,,,
,Non-fatal Shooting,12204291,10/20/12,,5,2021 Eggers ST,Address,High,40.46763611,40.46763611,,-79.97814178,-79.97814178,,,house,place,40.46786589,-79.9782052,,Troy Hill,1,,Firearm,,,,,
,Non-fatal Shooting,12202852,10/17/12,,21,2500 N Charles ST,Address,High,40.46685554,40.46685554,,-80.01865134,-80.01865134,,,house,place,40.466846,-80.018653,,Perry South,1,,Firearm,,,,,
,Aggravated Assaults with a Firearm,12202964,10/17/12,,20,735 N St. Clair ST,Address,High,40.47007751,40.47007751,,-79.92472839,-79.92472839,,,house,place,40.4700671,-79.9246966,,East Liberty,5,,,,,,,
,Non-fatal Shooting,12201910,10/16/12,,21,501 Farnsworth ST,Address,High,40.42346191,40.42346191,,-79.9417038,-79.9417038,,,house,place,40.423369,-79.941665,,Greenfield,4,,Firearm,,,,,
,Non-fatal Shooting,12200808,10/15/12,,7,N Aiken AV & Columbo ST,RoadIntersection,High,40.46863067,40.46863067,,-79.9340644,-79.9340644,,,,,,,,Garfield,5,,Firearm,,,,,
,Aggravated Assaults with a Firearm,12200978,10/15/12,,13,Corliss ST & Rudd ST,RoadIntersection,High,40.45168027,40.45168027,,-80.04194029,-80.04194029,,,,,,,,Sheraden,6,,,,,,,
,Aggravated Assaults with a Firearm,12200183,10/14/12,,3,Hermitage ST & Brushton AV,RoadIntersection,High,40.45866005,40.45866005,,-79.8886098,-79.8886098,,,,,,,,Homewood North,5,,,,,,,
,Aggravated Assaults with a Firearm,12200582,10/14/12,,20,408 N Aiken AV,Address,High,40.46784326,40.46784326,,-79.93447557,-79.93447557,,,house,place,40.4679169,-79.9342032,,Garfield,5,,,,,,,
,Non-fatal Shooting,12199628,10/13/12,,10,515 N Highland AV,Address,High,40.46666242,40.46666242,,-79.92247403,-79.92247403,,,house,place,40.46698625,-79.92307532,,East Liberty,5,,Firearm,,,,,
,Aggravated Assaults with a Firearm,12199464,10/13/12,,1,Liberty AV & Main ST,RoadIntersection,High,40.46366975,40.46366975,,-79.95290972,-79.95290972,,,,,,,,Bloomfield,5,,,,,,,
,Non-fatal Shooting,12198827,10/12/12,,4,Schenley Manor DR & Azure ST,RoadIntersection,High,40.47271287,40.47271287,,-79.93428916,-79.93428916,,,,,,,,Stanton Hgts,5,,Firearm,,,,,
,Aggravated Assaults with a Firearm,12198169,10/11/12,,5,1064 Brushton AV,Address,High,40.45810282,40.45810282,,-79.88842875,-79.88842875,,,house,place,40.45808118,-79.88834331,,Homewood North,5,,,,,,,
,Aggravated Assaults with a Firearm,12197149,10/10/12,,2,1635 nobles LANE,Address,High,40.39670563,40.39670563,,-79.99668884,-79.99668884,,,house,place,40.3968635,-79.99742067,,Carrick,3,,,,,,,
,Aggravated Assaults with a Firearm,12195199,10/7/12,,0,100 Estella AV,Address,High,40.42216492,40.42216492,,-80.00099945,-80.00099945,,,residential,highway,40.4195187,-80.0004647,,Mount Washington,3,,,,,,,
,Aggravated Assaults with a Firearm,12194789,10/6/12,,11,223 Climax ST,Address,High,40.41986465,40.41986465,,-80.00341797,-80.00341797,,,house,place,40.41960992,-80.00386689,,Beltzhoover,3,,,,,,,
,Non-fatal Shooting,12192440,10/3/12,,3,255 East Ohio ST,Address,High,40.45217514,40.45217514,,-80.00279999,-80.00279999,,,house,place,40.45298066,-80.00309015,,Allegheny Center,1,,Firearm,,,,,
,Non-fatal Shooting,12192220,10/2/12,,19,Cathedral AV & Gorgas ST,RoadIntersection,High,40.41196011,40.41196011,,-79.98116009,-79.98116009,,,,,,,,Mount Oliver,3,,Firearm,,,,,
,Aggravated Assaults with a Firearm,12192123,10/2/12,,17,Wymore ST & Steuben ST,RoadIntersection,High,40.44272974,40.44272974,,-80.04447028,-80.04447028,,,,,,,,Elliott,6,,,,,,,
,Non-fatal Shooting,12190694,9/30/12,,14,5022 Orinoco ST,Address,High,40.40891647,40.40891647,,-79.93915558,-79.93915558,,,residential,highway,40.4096271,-79.9390539,,Hazelwood,4,,Firearm,,,,,
,Aggravated Assaults with a Firearm,12190437,9/30/12,,1,1017 Pennsylvania AV,Address,High,40.44181712,40.44181712,,-79.87897463,-79.87897463,,,house,place,40.45505787,-80.02037828,,Manchester,1,,,,,,,
,Aggravated Assaults with a Firearm,12190485,9/30/12,,3,5324 Dresden WY,Address,High,40.48225,40.48225,,-79.95121,-79.95121,,,house,place,40.48197925,-79.9517247,,Upper Lawrenceville,2,,,,,,,
,Aggravated Assaults with a Firearm,12190736,9/30/12,,16,7222 Everton ST,Address,High,40.46291269,40.46291269,,-79.89242189,-79.89242189,,,house,place,40.4628063,-79.8926849,,Lincoln Lemington Belmar,5,,,,,,,
,Aggravated Assaults with a Firearm,12189787,9/29/12,,2,2500 Brownsville RD,Address,High,40.38678892,40.38678892,,-79.98111315,-79.98111315,,,house,place,40.386774,-79.981095,,Carrick,3,,,,,,,
,Aggravated Assaults with a Firearm,12190204,9/29/12,,19,Saw Mill Run BL & Maytide ST,RoadIntersection,High,40.38471021,40.38471021,,-79.99508008,-79.99508008,,,,,,,,Overbrook,3,,,,,,,
,Aggravated Assaults with a Firearm,12190226,9/29/12,,20,1115 Sheffield ST,Address,High,40.453716,40.453716,,-80.021667,-80.021667,,,house,place,40.45388774,-80.02130078,,Manchester,1,,,,,,,
,Non-fatal Shooting,12188352,9/27/12,,6,2nd AV & Renova ST,RoadIntersection,High,40.40063985,40.40063985,,-79.93879996,-79.93879996,,,,,,,,Hazelwood,4,,Firearm,,,,,
,Aggravated Assaults with a Firearm,12188252,9/27/12,,0,738 Gallion AV,Address,High,40.395793,40.395793,,-80.01863,-80.01863,,,house,place,40.39605359,-80.01875591,,Brookline,6,,,,,,,
,Aggravated Assaults with a Firearm,12189162,9/27/12,,22,505 Dornestic ST,Address,High,40.4905014,40.4905014,,-80.02563477,-80.02563477,,,house,place,40.4905438,-80.0255869,,Perry North,1,,,,,,,
,Aggravated Assaults with a Firearm,12187655,9/26/12,,2,6111 Walnut ST,Address,High,40.45519638,40.45519638,,-79.92417908,-79.92417908,,,house,place,40.45515,-79.924134,,Shadyside,4,,,,,,,
,Aggravated Assaults with a Firearm,12189147,9/26/12,,3,549 N Braddock AV,Address,High,40.452674,40.452674,,-79.891593,-79.891593,,,house,place,40.452575,-79.891444,,Homewood South,5,,,,,,,
,Non-fatal Shooting,12187456,9/25/12,,19,2707 Brighton RD,Address,High,40.47010422,40.47010422,,-80.02590942,-80.02590942,,,house,place,40.4700813,-80.0258844,,Marshall Shadeland,1,,Firearm,,,,,
,Non-fatal Shooting,12186001,9/23/12,,15,521 Armandale ST,Address,High,40.4581604,40.4581604,,-80.01332092,-80.01332092,,,house,place,40.45833538,-80.01289733,,Central North Side,1,,Firearm,,,,,
,Aggravated Assaults with a Firearm,12184317,9/21/12,,8,401 Liberty AV,Address,High,40.4424057,40.4424057,,-80.00538635,-80.00538635,,,house,place,40.4418476,-80.00555837,,Central Business District,2,,,,,,,
,Aggravated Assaults with a Firearm,12184533,9/21/12,,15,7316 Kelly ST,Address,High,40.45488484,40.45488484,,-79.89440337,-79.89440337,,,house,place,40.4548929,-79.89458545,,Homewood South,5,,,,,,,
,Aggravated Assaults with a Firearm,12181658,9/17/12,,0,106 Beltzhoover AV,Address,High,40.422027,40.422027,,-79.997779,-79.997779,,,house,place,40.421909,-79.997509,,Beltzhoover,3,,,,,,,
,Non-fatal Shooting,12180697,9/15/12,,23,45 Strauss ST,Address,High,40.46483517,40.46483517,,-80.01990929,-80.01990929,,,house,place,40.464834,-80.019932,,Perry South,1,,Firearm,,,,,
,Aggravated Assaults with a Firearm,12180597,9/15/12,,19,7207 Frankstown AV,Address,High,40.457527,40.457527,,-79.895759,-79.895759,,,house,place,40.45741528,-79.89599891,,Homewood North,5,,,,,,,
,Aggravated Assaults with a Firearm,12179286,9/14/12,,0,Troy Hill RD & Goettmann ST,RoadIntersection,High,40.45949019,40.45949019,,-79.98614967,-79.98614967,,,,,,,,Troy Hill,1,,,,,,,
,Aggravated Assaults with a Firearm,12179640,9/14/12,,15,7500 Alsace WY,Address,High,40.45294024,40.45294024,,-79.89273705,-79.89273705,,,service,highway,40.4524054,-79.8913766,,Homewood South,5,,,,,,,
,Aggravated Assaults with a Firearm,12177864,9/12/12,,0,1400 5th AV,Address,High,40.43836594,40.43836594,,-79.98631287,-79.98631287,,,primary,highway,40.4468715,-79.9496369,,Bluff,2,,,,,,,
,Non-fatal Shooting,12176750,9/10/12,,11,621 Winfield ST,Address,High,40.46458817,40.46458817,,-79.90926361,-79.90926361,,,house,place,40.46439091,-79.90937566,,Larimer,5,,Firearm,,,,,
,Non-fatal Shooting,12177024,9/10/12,,18,Hamilton AV & Rosedale ST,RoadIntersection,High,40.45201018,40.45201018,,-79.88602012,-79.88602012,,,,,,,,Homewood South,5,,Firearm,,,,,
,Aggravated Assaults with a Firearm,12177367,9/10/12,,21,255 East Ohio ST,Address,High,40.45217514,40.45217514,,-80.00279999,-80.00279999,,,house,place,40.45298066,-80.00309015,,Allegheny Center,1,,,,,,,
,Non-fatal Shooting,12175963,9/9/12,,2,808 N Lang AV,Address,High,40.45726013,40.45726013,,-79.89855194,-79.89855194,,,house,place,40.45721667,-79.89868467,,Homewood South,5,,Firearm,,,,,
,Non-fatal Shooting,12175950,9/9/12,,2,Formosa WY & Zenith WY,,,,40.454915,40.454915,,-79.896815,-79.896815,,,,,,,Homewood South,5,,Firearm,,,,,
,Non-fatal Shooting,12176400,9/9/12,,19,412 N Fairmount ST,Address,High,40.46763992,40.46763992,,-79.93083954,-79.93083954,,,house,place,40.4676303,-79.9310305,,Garfield,5,,Firearm,,,,,
